chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers,Average Retail Sale Prices of Fertilizers,0,,,,,0
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > Urea (Rs per bag of 50 Kgs),Urea (Rs per bag of 50 Kgs),1,2025-26,4327,1970-71,26,55
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > AN/CAN (Rs per bag of 50 Kgs),AN/CAN (Rs per bag of 50 Kgs),1,2025-26,4020,1970-71,13,55
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > AS (Rs per bag of 50 Kgs),AS (Rs per bag of 50 Kgs),1,2010-11,1124,1970-71,13,40
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > NP (Rs per bag of 50 Kgs),NP (Rs per bag of 50 Kgs),1,2025-26,8843,1974-75,55,52
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > SSP(G) (Rs per bag of 50 Kgs),SSP(G) (Rs per bag of 50 Kgs),1,2025-26,3256,1970-71,9.5,54
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > DAP (Rs per bag of 50 Kgs),DAP (Rs per bag of 50 Kgs),1,2025-26,14075,1970-71,28,55
3,Agriculture,کشاورزی,Average Retail Sale Prices of Fertilizers > SOP (Rs per bag of 50 Kgs),SOP (Rs per bag of 50 Kgs),1,2025-26,12130,1970-71,20,55
3,Agriculture,کشاورزی,Area Irrigated by,Area Irrigated by,0,,,,,0
3,Agriculture,کشاورزی,Area Irrigated by > Canals (million hectares),Canals (million hectares),1,2025-26,5.65,1970-71,6.69,56
3,Agriculture,کشاورزی,Area Irrigated by > Wells (million hectares),Wells (million hectares),1,2025-26,0.25,1970-71,1.29,56
3,Agriculture,کشاورزی,Area Irrigated by > Canal Wells (million hectares),Canal Wells (million hectares),1,2025-26,0.23,1982-83,0.07,44
3,Agriculture,کشاورزی,Area Irrigated by > Tubewells (million hectares),Tubewells (million hectares),1,2025-26,4.15,1970-71,2.25,56
3,Agriculture,کشاورزی,Area Irrigated by > Canal Tubewells (million hectares),Canal Tubewells (million hectares),1,2025-26,8.71,1982-83,4.53,44
3,Agriculture,کشاورزی,Area Irrigated by > Others (million hectares),Others (million hectares),1,2025-26,0.2,1970-71,0.35,56
3,Agriculture,کشاورزی,Area Irrigated by > Total (million hectares),Total (million hectares),1,2025-26,19.19,1970-71,10.59,56
3,Agriculture,کشاورزی,Procurement/Support Prices of Wheat (Rs per 40 Kg),Procurement/Support Prices of Wheat (Rs per 40 Kg),0,2023-24,3900,1970-71,18.22,54
3,Agriculture,کشاورزی,Procurement/Support Prices of Rice,Procurement/Support Prices of Rice,0,,,,,0
3,Agriculture,کشاورزی,Procurement/Support Prices of Rice > Basmati 385 (Rs per 40 Kg),Basmati 385 (Rs per 40 Kg),1,2008-09,2500,1970-71,34.3,28
3,Agriculture,کشاورزی,Procurement/Support Prices of Rice > Irri-6 (F.A.Q) (Rs per 40 Kg),Irri-6 (F.A.Q) (Rs per 40 Kg),1,2008-09,1400,1970-71,22.4,28
3,Agriculture,کشاورزی,Procurement/Support Prices of Paddy,Procurement/Support Prices of Paddy,0,,,,,0
3,Agriculture,کشاورزی,Procurement/Support Prices of Paddy > Basmati 385 (Rs per 40 Kg),Basmati 385 (Rs per 40 Kg),1,2009-10,1000,1975-76,47.8,33
3,Agriculture,کشاورزی,Procurement/Support Prices of Paddy > Basmati Super 2000 (Rs per 40 Kg),Basmati Super 2000 (Rs per 40 Kg),1,2009-10,1250,2004-05,510,4
3,Agriculture,کشاورزی,Procurement/Support Prices of Paddy > Irri-6 (Rs per 40 Kg),Irri-6 (Rs per 40 Kg),1,2009-10,600,1975-76,26.79,34
3,Agriculture,کشاورزی,Procurement/Support Prices of Sugarcane (at factory gate),Procurement/Support Prices of Sugarcane (at factory gate),0,,,,,0
3,Agriculture,کشاورزی,Procurement/Support Prices of Sugarcane (at factory gate) > Khyber Pakhtunkhwa (Rs per 40 Kg),Khyber Pakhtunkhwa (Rs per 40 Kg),1,2024-25,400,1970-71,2.41,53
3,Agriculture,کشاورزی,Procurement/Support Prices of Sugarcane (at factory gate) > Punjab (Rs per 40 Kg),Punjab (Rs per 40 Kg),1,2024-25,400,1970-71,2.95,53
3,Agriculture,کشاورزی,Procurement/Support Prices of Sugarcane (at factory gate) > Sindh (Rs per 40 Kg),Sindh (Rs per 40 Kg),1,2024-25,425,1970-71,3.11,53
3,Agriculture,کشاورزی,Procurement/Support Prices of Sugarcane (at factory gate) > Balochistan (Rs per 40 Kg),Balochistan (Rs per 40 Kg),1,2004-05,43,1991-92,17,12
3,Agriculture,کشاورزی,Procurement/Support Prices of Seed Cotton (Phutti),Procurement/Support Prices of Seed Cotton (Phutti),0,,,,,0
3,Agriculture,کشاورزی,Procurement/Support Prices of Seed Cotton (Phutti) > B-557 149-F (Rs per 40 Kg),B-557 149-F (Rs per 40 Kg),1,2024-25,8500,1976-77,482.26,29
3,Agriculture,کشاورزی,Procurement (000 tonnes),Procurement (000 tonnes),0,2025-26,0,1970-71,1000.8,56
3,Agriculture,کشاورزی,Releases (May-April) (000 tonnes),Releases (May-April) (000 tonnes),0,2025-26,2130.5,1972-73,1563,51
3,Agriculture,کشاورزی,Stocks as on 1st May (000 tonnes),Stocks as on 1st May (000 tonnes),0,2025-26,3320.1,1975-76,217,51
3,Agriculture,کشاورزی,Livestock population,Livestock population,0,,,,,0
3,Agriculture,کشاورزی,Livestock population > Buffalo (million numbers),Buffalo (million numbers),1,2025-26,49.1,1970-71,9.7,56
3,Agriculture,کشاورزی,Livestock population > Cattle (million numbers),Cattle (million numbers),1,2025-26,62,1970-71,14.8,56
3,Agriculture,کشاورزی,Livestock population > Goat (million numbers),Goat (million numbers),1,2025-26,91.8,1970-71,15,56
3,Agriculture,کشاورزی,Livestock population > Sheep (million numbers),Sheep (million numbers),1,2025-26,33.5,1970-71,13.6,56
3,Agriculture,کشاورزی,Livestock population > Poultry (million numbers),Poultry (million numbers),1,2025-26,2474,1971-72,24.3,53
3,Agriculture,کشاورزی,Livestock population > Camels (million numbers),Camels (million numbers),1,2025-26,1.2,1970-71,0.7,56
3,Agriculture,کشاورزی,Livestock population > Asses (million numbers),Asses (million numbers),1,2025-26,6.2,1970-71,1.9,56
3,Agriculture,کشاورزی,Livestock population > Horses (million numbers),Horses (million numbers),1,2025-26,0.4,1970-71,0.3,56
3,Agriculture,کشاورزی,Livestock population > Mules (million numbers),Mules (million numbers),1,2025-26,0.2,1970-71,0.1,56
3,Agriculture,کشاورزی,Livestock products,Livestock products,0,,,,,0
3,Agriculture,کشاورزی,Livestock products > Milk (000 Tonnes),Milk (000 Tonnes),1,2025-26,60185,1971-72,7800,55
3,Agriculture,کشاورزی,Livestock products > Beef (000 Tonnes),Beef (000 Tonnes),1,2025-26,2634,1971-72,346,55
3,Agriculture,کشاورزی,Livestock products > Mutton (000 Tonnes),Mutton (000 Tonnes),1,2025-26,854,1971-72,208,55
3,Agriculture,کشاورزی,Livestock products > Poultry Meat (000 Tonnes),Poultry Meat (000 Tonnes),1,2025-26,2826,1971-72,14,55
3,Agriculture,کشاورزی,Livestock products > Wool (000 Tonnes),Wool (000 Tonnes),1,2025-26,50.8,1971-72,22.1,55
3,Agriculture,کشاورزی,Livestock products > Hair (000 Tonnes),Hair (000 Tonnes),1,2025-26,34.5,1971-72,2.9,55
3,Agriculture,کشاورزی,Livestock products > Bones (000 Tonnes),Bones (000 Tonnes),1,2025-26,1129.1,1971-72,152,55
3,Agriculture,کشاورزی,Livestock products > Fats (000 Tonnes),Fats (000 Tonnes),1,2025-26,356.1,1971-72,45.8,55
3,Agriculture,کشاورزی,Livestock products > Blood (000 Tonnes),Blood (000 Tonnes),1,2025-26,84.6,1971-72,14.2,55
3,Agriculture,کشاورزی,Livestock products > Eggs (Mln.Nos.),Eggs (Mln.Nos.),1,2025-26,28279,1971-72,583,55
3,Agriculture,کشاورزی,Livestock products > Hides (Mln.Nos.),Hides (Mln.Nos.),1,2025-26,21.4,1971-72,4.3,55
3,Agriculture,کشاورزی,Livestock products > Skins (Mln.Nos.),Skins (Mln.Nos.),1,2025-26,68.3,1971-72,16.4,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying,Mining and Quarrying,0,,,,,0
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Antimony (tonnes),Antimony (tonnes),1,2024-25,984,1970-71,184,37
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Argonite/Marble (000 tonnes),Argonite/Marble (000 tonnes),1,2024-25,8287,1970-71,23,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > China Clay 000 tons),China Clay 000 tons),1,2024-25,13,1970-71,8,53
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Celestite (tonnes),Celestite (tonnes),1,2024-25,246,1970-71,486,42
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Chromite (000 tonnes),Chromite (000 tonnes),1,2022-23,156,1970-71,27,53
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Coal (000 tonnes),Coal (000 tonnes),1,2024-25,18523,1970-71,1324,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Dolomite (tonnes),Dolomite (tonnes),1,2024-25,776326,1970-71,1449,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Fire Clay (000 tonnes),Fire Clay (000 tonnes),1,2024-25,1065,1970-71,28,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Fullers Earth (000 tonnes),Fullers Earth (000 tonnes),1,2024-25,12,1970-71,14,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Gypsum Anhydrite (000 tonnes),Gypsum Anhydrite (000 tonnes),1,2024-25,1816,1970-71,167,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Lime Stone (000 tonnes),Lime Stone (000 tonnes),1,2024-25,65151,1970-71,2897,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Magnesite (tonnes),Magnesite (tonnes),1,2024-25,1234,1970-71,648,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Rock Salt (000 tonnes),Rock Salt (000 tonnes),1,2024-25,2900,1970-71,350,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Silica Sand (000 tonnes),Silica Sand (000 tonnes),1,2024-25,516,1970-71,35,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Ochre (tonnes),Ochre (tonnes),1,2024-25,99385,1970-71,2750,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Sulphur (tonnes),Sulphur (tonnes),1,2024-25,35145,1971-72,2347,54
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Soap Stone (000 tonnes),Soap Stone (000 tonnes),1,2024-25,374,1970-71,4,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Baryte (000 tonnes),Baryte (000 tonnes),1,2024-25,127,1970-71,3,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Bauxite/Laterite Laterite (tonnes),Bauxite/Laterite Laterite (tonnes),1,2024-25,565090,1970-71,337,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Iron Ore (tonnes),Iron Ore (tonnes),1,2024-25,617630,1985-86,4860,40
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Crude Oil (m. barrels),Crude Oil (m. barrels),1,2024-25,22.78,1970-71,3.32,55
4,Manufacturing and Mining,صنعت و معدن,Mining and Quarrying > Natural Gas (000 m.cu.mtr.),Natural Gas (000 m.cu.mtr.),1,2024-25,29.82,1970-71,3.1,55
4,Manufacturing and Mining,صنعت و معدن,Mining Index,Mining Index,0,2024-25,128.57,1990-91,275.2,35
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing Index,Large Scale Manufacturing Index,0,2024-25,114.83,1990-91,202.5,35
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile,Cotton Textile,0,,,,,0
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Number of Mills,Number of Mills,1,2024-25,408,1970-71,113,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Installed Capacity - No. of Spindles (000),Installed Capacity - No. of Spindles (000),1,2024-25,13409,1970-71,2605,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Installed Capacity - No. of Looms (000),Installed Capacity - No. of Looms (000),1,2024-25,9,1970-71,30,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Working at the End of the Period - No. of Spindles (000),Working at the End of the Period - No. of Spindles (000),1,2024-25,9500,1970-71,2491,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Working at the End of the Period - No. of Looms (000),Working at the End of the Period - No. of Looms (000),1,2024-25,6.6,1970-71,27,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Spindle Hours Worked (Million),Spindle Hours Worked (Million),1,2024-25,53156,1970-71,18505,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Loom Hours Worked (Million),Loom Hours Worked (Million),1,2024-25,16.81,1970-71,202.8,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Consumption of Cotton (mln kg),Consumption of Cotton (mln kg),1,2024-25,1578.1,1970-71,360,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Total yarn Produced (mln kg),Total yarn Produced (mln kg),1,2025-26,2024.1,1970-71,303.8,56
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Surplus Yarn (mln. kg),Surplus Yarn (mln. kg),1,2024-25,1705.5,1970-71,205.4,55
4,Manufacturing and Mining,صنعت و معدن,Cotton Textile > Total Production of Cloth (mln. Sq mtr.),Total Production of Cloth (mln. Sq mtr.),1,2025-26,659.1,1970-71,658.3,56
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing,Large Scale Manufacturing,0,,,,,0
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Fertilizer - Urea (000 tonnes),Fertilizer - Urea (000 tonnes),1,2024-25,6771.48,1970-71,204.8,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Fertilizer - Super Phosphate (000 tonnes),Fertilizer - Super Phosphate (000 tonnes),1,2024-25,82.47,1970-71,25.4,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Fertilizer - Ammonium Nitrate (000 tonnes),Fertilizer - Ammonium Nitrate (000 tonnes),1,2024-25,856.07,1970-71,85,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Fertilizer - Dia-Ammonium Phosphate (000 tonnes),Fertilizer - Dia-Ammonium Phosphate (000 tonnes),1,2024-25,844.1,1970-71,59.6,50
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Fertilizer - Nitro Phosphate (000 tonnes),Fertilizer - Nitro Phosphate (000 tonnes),1,2024-25,849,1978-79,40.4,47
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Vegetable Ghee (000 tonnes),Vegetable Ghee (000 tonnes),1,2024-25,1477,1970-71,136,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Sugar (000 tonnes),Sugar (000 tonnes),1,2024-25,5824,1970-71,519,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Cement (000 tonnes),Cement (000 tonnes),1,2024-25,37779,1970-71,2702,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Food and Tobacco - Beverages (000 litres),Food and Tobacco - Beverages (000 litres),1,2024-25,3418,1970-71,12473,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Food and Tobacco - Cigarettes (Million Nos),Food and Tobacco - Cigarettes (Million Nos),1,2024-25,35225,1970-71,24166,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Jute Textiles (000 tonnes),Jute Textiles (000 tonnes),1,2024-25,29,1970-71,37.6,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Rubber - Motor Tyres (000 Nos),Rubber - Motor Tyres (000 Nos),1,2024-25,7327,1970-71,115,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Rubber - Motor Tubes (000 Nos),Rubber - Motor Tubes (000 Nos),1,2024-25,24450.1,1970-71,126,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Rubber - Cycle Tyres (000 Nos),Rubber - Cycle Tyres (000 Nos),1,2024-25,4694,1970-71,2745,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Rubber - Cycle Tubes (000 Nos),Rubber - Cycle Tubes (000 Nos),1,2024-25,7152,1970-71,3798,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Chemical - Soda Ash (000 tonnes),Chemical - Soda Ash (000 tonnes),1,2024-25,699.5,1970-71,78,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Chemical - Sulphuric Acid (000 tonnes),Chemical - Sulphuric Acid (000 tonnes),1,2024-25,49.3,1970-71,33.6,55
4,Manufacturing and Mining,صنعت و معدن,Large Scale Manufacturing > Chemical - Caustic Soda (000 tonnes),Chemical - Caustic Soda (000 tonnes),1,2024-25,452.5,1970-71,31.2,55
